dstport,protocol,tag
22143,6,sv_P5
22789,17,email
37299,17,SV_P3
58353,6,sv_P5
46052,17,sv_P2
48756,17,sv_P4
23052,17,sv_P1
42105,17,email
56367,6,sv_P2
27014,17,SV_P3
37128,6,email
55002,17,email
42247,17,sv_P1
29,6,sv_P4
16402,6,sv_P4
26269,6,sv_P4
43519,17,sv_P2
48598,17,sv_P4
40222,6,SV_P3
6712,17,sv_P5
23893,6,email
11732,6,sv_P5
5484,6,sv_P2
42461,17,sv_P4
60880,6,SV_P3
32303,17,sv_P5
19942,17,email
45787,6,sv_P2
33660,17,sv_P1
50096,17,sv_P5
26051,6,sv_P1
52870,17,email
46766,17,email
36113,6,sv_P5
35625,6,sv_P4
38369,17,sv_P5
36869,17,email
40369,17,email
61466,6,email
21837,17,sv_P1
60891,17,sv_P1
45517,6,sv_P2
29462,6,sv_P2
2082,17,sv_P4
64063,6,sv_P4
44429,6,sv_P5
42529,17,email
55162,6,sv_P2
55289,6,sv_P2
7829,17,sv_P5
26533,6,SV_P3
16106,6,sv_P1
64454,6,sv_P1
46556,17,sv_P4
37485,6,SV_P3
22020,6,sv_P4
48845,6,sv_P1
40389,6,sv_P5
19521,6,SV_P3
3212,6,sv_P4
54615,6,sv_P4
10069,6,SV_P3
57903,6,sv_P1
64268,6,email
11326,6,sv_P5
58337,6,sv_P5
37555,6,sv_P2
5423,17,SV_P3
45501,17,sv_P4
37146,6,email
59684,6,SV_P3
54720,6,sv_P2
28366,17,sv_P5
11214,17,sv_P5
41814,6,email
50273,6,sv_P2
53681,17,sv_P4
16044,17,sv_P2
59836,6,sv_P2
55015,17,email
53987,6,email
10394,17,email
57336,17,SV_P3
17631,6,sv_P1
65534,6,email
7634,17,SV_P3
23114,17,sv_P4
45868,17,sv_P4
32549,17,sv_P2
38121,17,sv_P5
33905,6,sv_P5
17799,17,sv_P4
49125,17,sv_P1
55312,17,sv_P5
44152,17,email
48791,6,sv_P2
22968,17,sv_P1
62664,17,sv_P5
41739,6,sv_P5
22036,17,sv_P2
13158,17,sv_P1
28323,6,sv_P1
3399,6,SV_P3
33467,6,sv_P5
21426,6,sv_P1
54011,6,sv_P1
30670,6,email
45423,6,sv_P4
24045,6,email
20921,6,SV_P3
26666,6,email
33571,6,email
16624,17,sv_P1
43770,17,sv_P5
41198,17,email
8376,17,SV_P3
8394,17,SV_P3
37905,6,email
19435,17,sv_P4
32283,17,sv_P2
12069,17,sv_P5
7567,17,sv_P1
60919,17,email
58555,17,sv_P5
54603,6,sv_P5
26461,6,sv_P4
21294,17,sv_P5
39279,17,sv_P4
19820,17,email
5009,17,email
15513,17,SV_P3
8697,17,email
54768,6,sv_P2
38901,17,sv_P1
19837,17,sv_P1
23185,6,email
4394,17,sv_P1
35592,17,sv_P4
30256,6,sv_P1
2916,6,sv_P2
1027,6,SV_P3
295,6,SV_P3
43975,17,sv_P2
39708,17,sv_P5
37311,17,sv_P1
61556,6,email
5311,17,sv_P4
62358,17,sv_P4
9939,6,sv_P1
59802,6,sv_P2
5007,17,email
51722,6,sv_P4
30214,17,SV_P3
51863,6,sv_P1
62083,6,SV_P3
50829,6,sv_P5
53659,17,email
45619,17,sv_P1
16481,17,email
55121,6,sv_P5
7697,6,sv_P5
2712,6,sv_P2
61161,17,sv_P4
47872,17,sv_P1
41212,17,sv_P5
7999,6,email
3720,17,email
14423,17,SV_P3
59289,17,SV_P3
2349,6,sv_P5
29151,17,sv_P5
29389,6,sv_P1
16283,17,sv_P2
3007,6,sv_P2
3954,17,email
34663,6,email
7012,17,sv_P4
6321,6,SV_P3
36192,6,sv_P2
27102,6,sv_P2
37406,6,email
48050,17,sv_P5
22979,6,sv_P4
42611,17,SV_P3
63172,6,sv_P5
50562,17,SV_P3
3201,17,sv_P1
52546,6,sv_P1
26166,6,email
64609,17,sv_P1
46155,6,sv_P5
18810,17,email
39072,6,email
61454,17,SV_P3
34311,17,email
34280,6,sv_P5
11784,17,sv_P4
25627,6,sv_P1
5941,17,sv_P5
23028,17,SV_P3
42265,6,email
64990,17,sv_P5
34544,6,email
2772,6,sv_P5
63347,6,SV_P3
8184,17,sv_P2
17368,6,sv_P5
45636,17,sv_P4
45159,17,email
7562,6,sv_P4
44736,17,email
48909,6,sv_P1
46736,17,sv_P1
52479,17,SV_P3
20749,6,email
20299,6,sv_P4
5829,17,sv_P1
25365,17,sv_P4
16027,6,sv_P1
42198,17,sv_P4
53528,6,sv_P2
22559,6,sv_P5
16404,6,sv_P4
14428,6,email
2362,17,sv_P4
56937,6,SV_P3
38414,17,SV_P3
24171,6,SV_P3
19183,6,sv_P1
8794,6,sv_P1
42830,6,SV_P3
5558,17,sv_P1
5114,6,sv_P4
6956,6,sv_P5
42504,17,sv_P2
31310,6,SV_P3
40934,6,sv_P5
11819,17,sv_P1
30531,6,sv_P2
62200,6,sv_P5
7351,6,email
45528,17,email
26140,6,SV_P3
4915,17,sv_P1
21477,6,sv_P2
48077,6,SV_P3
27702,6,sv_P4
65448,6,sv_P5
45674,6,sv_P2
61715,17,sv_P2
26345,6,sv_P4
11969,6,sv_P1
38123,17,sv_P5
32557,6,sv_P4
37188,17,sv_P2
34273,17,sv_P2
22311,17,sv_P4
49570,17,email
14688,6,sv_P1
50453,6,email
57214,6,sv_P1
8049,17,sv_P4
56327,6,sv_P5
51109,17,sv_P5
14835,6,SV_P3
15398,6,sv_P4
29933,6,SV_P3
9169,6,SV_P3
39595,6,sv_P1
58432,17,sv_P4
58793,17,sv_P5
25535,6,sv_P1
53835,17,SV_P3
27274,6,sv_P1
45505,17,sv_P1
41994,17,sv_P5
31772,6,SV_P3
46711,6,sv_P2
13550,17,sv_P2
52077,6,email
25186,6,sv_P1
42094,6,sv_P5
36264,6,sv_P1
11407,6,SV_P3
34217,17,sv_P1
35273,17,sv_P5
57534,17,email
51965,6,email
36723,17,sv_P4
12829,6,email
11387,17,sv_P4
26481,17,sv_P4
53126,17,sv_P2
48062,17,sv_P2
25011,17,sv_P4
10820,6,email
28112,17,sv_P1
10857,17,sv_P4
29329,17,sv_P2
29201,17,sv_P4
24362,6,email
32755,6,sv_P1
16556,17,email
60965,6,email
65160,17,email
21583,6,SV_P3
50214,6,sv_P4
58959,17,sv_P2
57506,6,SV_P3
25105,17,sv_P5
32350,6,email
54428,6,email
22645,6,sv_P1
59710,17,sv_P5
25506,6,sv_P2
59696,6,sv_P5
45971,6,email
38657,17,sv_P5
49110,17,SV_P3
17429,17,SV_P3
60574,6,sv_P4
23166,6,sv_P5
39309,17,sv_P4
28125,17,email
35138,6,sv_P1
24513,6,sv_P5
58504,6,email
22042,6,email
54665,6,sv_P1
10994,6,email
57494,6,sv_P5
34192,6,sv_P5
13571,6,SV_P3
20678,17,sv_P4
24622,6,email
22893,17,sv_P5
16722,6,email
56405,17,sv_P1
62969,17,sv_P2
54426,6,sv_P5
57401,6,sv_P4
23781,6,sv_P4
32492,17,sv_P2
45899,6,SV_P3
33389,6,sv_P4
64890,6,sv_P1
20898,17,sv_P5
64707,17,sv_P4
1326,17,sv_P1
54680,17,sv_P5
32389,17,SV_P3
56043,6,sv_P1
42601,6,SV_P3
1819,17,SV_P3
46271,6,SV_P3
41868,17,sv_P1
32142,17,sv_P5
60759,6,sv_P4
45503,6,email
47315,17,email
18398,17,sv_P5
49726,17,SV_P3
149,17,email
49630,6,sv_P5
15547,17,sv_P2
23057,6,sv_P2
64596,6,sv_P1
63274,17,SV_P3
13025,6,SV_P3
546,6,email
62687,6,sv_P5
462,17,SV_P3
13984,6,sv_P5
55494,17,sv_P1
56235,17,sv_P1
4286,17,SV_P3
1460,6,sv_P2
46029,6,sv_P4
61053,6,sv_P2
10637,17,sv_P1
38746,17,sv_P5
5142,17,sv_P1
12878,17,SV_P3
21177,6,sv_P5
53322,6,sv_P1
13702,17,sv_P5
1419,17,sv_P1
56182,6,SV_P3
41679,6,sv_P1
53748,6,sv_P4
64480,17,sv_P5
60749,6,sv_P5
48442,17,sv_P2
59565,6,email
13108,6,sv_P5
7103,17,sv_P5
37056,17,sv_P1
27533,17,SV_P3
54438,17,sv_P2
60375,17,sv_P2
26533,17,sv_P2
49446,17,sv_P2
33620,17,sv_P2
38978,17,sv_P5
13221,17,SV_P3
9259,17,email
60814,17,sv_P4
46305,6,sv_P2
54114,6,sv_P4
17417,17,email
2953,6,sv_P4
10167,6,sv_P1
64807,6,sv_P5
6505,6,sv_P4
59846,17,sv_P4
7421,6,sv_P1
46280,6,sv_P1
31928,6,email
10275,17,sv_P4
7695,6,sv_P5
847,6,sv_P5
2316,6,sv_P2
14027,17,SV_P3
45266,6,sv_P5
28331,6,sv_P1
27895,6,sv_P4
4852,6,sv_P1
28720,17,sv_P1
22338,17,email
28101,6,sv_P1
55268,17,SV_P3
14564,17,sv_P4
27149,6,SV_P3
16974,17,email
43353,17,SV_P3
9410,17,sv_P2
41380,6,sv_P1
32356,17,sv_P2
57495,6,sv_P2
898,17,email
24163,6,email
32237,17,sv_P4
769,17,SV_P3
26388,17,sv_P4
48158,17,email
3793,6,email
485,17,sv_P5
14594,17,sv_P1
32469,17,sv_P1
33745,17,SV_P3
61187,6,SV_P3
38478,17,SV_P3
41228,6,sv_P2
28733,17,sv_P5
19109,17,sv_P2
29072,6,sv_P2
10694,6,sv_P5
33395,17,email
24682,17,email
33106,17,email
19581,17,SV_P3
17997,17,sv_P4
60645,17,sv_P1
6934,17,SV_P3
11579,17,SV_P3
51172,6,email
15120,6,sv_P4
7625,6,sv_P5
7088,6,email
59179,17,sv_P1
4864,6,email
45820,17,sv_P5
61825,17,sv_P1
52583,17,sv_P2
38796,6,sv_P1
13129,6,email
50492,6,sv_P5
45179,6,email
44278,6,email
39574,6,SV_P3
34639,17,email
7112,17,sv_P5
24400,6,email
14726,6,sv_P5
39827,17,email
22742,17,email
25207,6,sv_P2
47665,17,email
13381,6,sv_P4
1643,17,sv_P1
2692,17,sv_P2
50081,17,sv_P1
18844,17,sv_P2
5981,6,SV_P3
59919,17,email
13313,17,email
9767,6,sv_P2
32347,17,sv_P4
17701,6,sv_P2
4401,6,sv_P4
59338,17,sv_P5
32278,17,SV_P3
60664,6,sv_P4
61260,6,sv_P2
36813,6,SV_P3
20971,6,sv_P4
14403,6,sv_P2
61879,6,sv_P4
26700,17,sv_P5
14166,17,email
22117,6,sv_P4
51071,17,sv_P5
4152,17,sv_P4
41717,17,email
34703,6,sv_P4
25064,6,sv_P4
10884,6,sv_P2
35298,6,SV_P3
48582,17,SV_P3
42480,6,sv_P2
4289,17,SV_P3
43028,17,sv_P4
11803,6,sv_P2
7221,6,SV_P3
9197,6,email
12528,6,SV_P3
29777,6,SV_P3
36597,17,sv_P5
47402,6,sv_P5
60642,17,email
4515,17,sv_P4
10969,6,sv_P2
21717,17,sv_P2
26684,17,sv_P1
14539,6,sv_P4
26914,6,sv_P4
37537,6,SV_P3
63942,17,sv_P2
63937,6,sv_P1
29867,17,sv_P1
21845,6,sv_P4
56304,6,email
19012,6,email
59931,17,email
55370,17,sv_P4
62634,6,sv_P5
61046,6,email
4335,6,sv_P2
56541,6,email
56270,6,sv_P5
26650,6,sv_P2
23671,17,email
28302,17,sv_P4
24313,17,sv_P2
65349,17,sv_P5
46378,6,sv_P5
55676,6,sv_P1
35991,17,sv_P1
11113,17,sv_P4
1829,17,sv_P2
26180,6,sv_P1
37231,6,sv_P2
27382,6,sv_P2
58044,6,sv_P4
61036,6,sv_P2
28759,6,sv_P4
33888,17,sv_P1
49919,17,SV_P3
29832,6,sv_P5
22370,6,sv_P4
20934,6,sv_P1
4802,17,email
38509,17,sv_P5
10763,6,sv_P4
31192,6,email
3645,17,sv_P2
32116,6,sv_P1
63263,6,sv_P5
59502,6,email
54940,6,sv_P4
414,17,sv_P5
54314,6,sv_P2
36643,17,sv_P1
20291,6,SV_P3
29347,17,email
28761,17,email
18092,17,sv_P2
7806,17,email
28067,6,sv_P4
33994,17,SV_P3
58100,17,sv_P1
56618,17,sv_P4
52530,6,sv_P5
34957,17,sv_P5
41283,17,SV_P3
15318,6,sv_P4
31925,17,sv_P1
28766,6,sv_P4
16218,6,email
29022,6,SV_P3
37435,6,sv_P1
24166,17,sv_P1
37148,6,SV_P3
35058,17,SV_P3
35132,6,sv_P4
58469,6,sv_P5
58333,17,sv_P5
24402,17,SV_P3
21705,6,sv_P1
57081,6,sv_P1
16499,17,email
62354,17,sv_P4
64791,6,sv_P4
22865,6,sv_P1
19628,6,email
15868,17,sv_P4
33468,6,SV_P3
47996,6,sv_P2
19015,6,sv_P2
21605,6,SV_P3
50219,6,sv_P4
31299,17,SV_P3
6648,6,sv_P5
54030,17,sv_P1
3089,17,sv_P1
4620,6,email
18522,17,email
31387,17,sv_P1
45174,6,sv_P1
46,17,sv_P4
5387,17,email
20924,17,sv_P4
55004,6,sv_P5
40418,6,sv_P2
7420,6,sv_P2
57937,6,sv_P1
28208,6,SV_P3
3913,17,sv_P1
25715,6,SV_P3
42536,6,sv_P1
16400,6,sv_P5
22415,17,sv_P4
24111,17,sv_P1
2071,6,sv_P2
31065,6,sv_P1
25304,17,sv_P2
64930,6,sv_P1
32947,6,email
24889,6,sv_P5
2022,17,sv_P5
44338,6,email
54064,17,email
18985,17,SV_P3
17363,6,sv_P5
18946,6,email
20573,6,sv_P5
56491,17,SV_P3
61540,6,SV_P3
63279,17,sv_P4
28230,6,SV_P3
50844,6,sv_P2
34853,17,SV_P3
15862,6,sv_P1
27787,17,sv_P4
51981,17,SV_P3
26896,6,sv_P4
52895,6,email
19361,6,sv_P1
26873,17,SV_P3
14448,6,sv_P1
1704,6,sv_P5
44416,6,sv_P4
13954,6,sv_P5
5381,6,sv_P2
23402,6,email
54046,17,sv_P4
21234,6,sv_P4
65144,6,SV_P3
35487,17,sv_P4
51274,6,email
32942,6,sv_P2
8100,17,sv_P2
18309,6,sv_P1
53675,17,email
32967,17,sv_P5
56990,6,sv_P1
7199,17,sv_P4
24472,17,email
1964,6,sv_P2
52881,17,sv_P1
38667,6,sv_P5
50966,17,sv_P1
26499,17,sv_P5
11564,6,sv_P4
9624,17,sv_P1
33468,6,sv_P5
44087,6,sv_P4
126,6,email
51021,6,SV_P3
59567,17,sv_P2
46420,17,sv_P2
39354,6,sv_P4
65181,17,sv_P1
62648,6,SV_P3
6820,6,sv_P1
50310,17,SV_P3
37075,6,SV_P3
24616,17,email
26861,17,SV_P3
45050,6,sv_P2
13325,6,sv_P4
65485,6,sv_P2
10757,6,sv_P1
1615,6,email
62317,17,sv_P4
54764,17,sv_P4
13518,17,sv_P2
20743,6,sv_P5
58277,17,sv_P4
30459,17,sv_P1
25379,6,SV_P3
7531,6,sv_P1
60650,6,sv_P4
38574,17,sv_P4
46873,6,sv_P4
13848,6,email
47302,6,email
5003,6,sv_P1
63847,6,email
65412,6,SV_P3
4932,17,email
9301,17,sv_P2
63050,6,email
37166,17,SV_P3
52399,17,sv_P1
4127,17,sv_P2
31603,17,sv_P1
61050,17,sv_P1
43185,17,sv_P1
18797,6,sv_P5
29172,17,sv_P5
55048,17,sv_P2
55815,6,sv_P2
901,17,sv_P5
39437,17,SV_P3
2315,6,sv_P2
32520,17,sv_P1
44580,17,email
20592,6,SV_P3
30618,17,sv_P1
15442,6,sv_P4
26262,17,sv_P5
55667,17,sv_P4
13236,6,SV_P3
48719,17,email
33680,17,sv_P2
5365,17,sv_P4
19357,6,sv_P5
31284,6,sv_P4
33730,17,sv_P4
29682,6,sv_P1
49234,6,email
41957,17,sv_P4
50552,17,email
784,17,SV_P3
15140,6,sv_P1
1715,6,SV_P3
11488,6,sv_P1
55786,17,sv_P4
19490,6,sv_P4
35361,6,sv_P2
52111,17,sv_P1
58806,17,sv_P2
33807,17,sv_P4
20984,17,sv_P2
57603,6,sv_P5
48983,17,sv_P2
54677,17,email
27596,17,email
27631,17,sv_P4
63575,6,sv_P5
15534,17,sv_P2
57978,6,sv_P4
20769,17,sv_P4
49745,17,sv_P2
18112,6,sv_P1
7824,17,sv_P4
64527,17,email
12562,17,sv_P1
61268,6,SV_P3
26888,6,sv_P4
38088,6,sv_P1
30891,17,email
50846,6,email
58247,6,SV_P3
30259,6,sv_P4
30541,6,sv_P5
28028,17,SV_P3
27556,6,email
52727,6,email
65251,17,sv_P2
37065,17,SV_P3
9061,17,sv_P2
59216,17,sv_P4
64574,6,email
23904,6,sv_P4
37343,17,sv_P2
8970,17,sv_P2
42673,6,SV_P3
20914,17,email
16309,6,sv_P2
64573,17,sv_P5
48595,17,sv_P5
14021,6,sv_P5
62899,17,email
36258,17,sv_P1
17417,6,sv_P1
20907,6,sv_P5
18669,6,sv_P5
20038,6,sv_P1
23547,17,sv_P1
32773,17,sv_P4
41048,17,sv_P2
50951,6,email
28978,17,sv_P2
40439,6,SV_P3
34169,17,sv_P5
9279,17,sv_P5
58754,17,email
35351,17,sv_P5
36532,6,sv_P4
18868,17,sv_P5
33641,17,sv_P1
22313,6,sv_P4
61700,17,SV_P3
17910,17,sv_P4
25290,17,SV_P3
50330,17,sv_P1
4845,6,sv_P1
46667,17,sv_P4
29581,6,sv_P4
64438,17,email
38518,6,email
48936,6,sv_P2
51184,17,sv_P2
1270,17,email
22063,17,SV_P3
38248,17,sv_P5
3254,6,sv_P1
52822,17,sv_P2
27559,6,sv_P4
37980,17,sv_P5
2784,6,sv_P1
11617,6,sv_P5
33870,17,sv_P1
10334,17,sv_P5
30175,6,sv_P5
57845,6,email
23361,17,email
21330,17,sv_P2
3854,6,sv_P4
39570,17,sv_P1
3462,6,sv_P1
54271,6,email
7335,17,sv_P2
43802,6,sv_P5
17948,17,sv_P5
45433,17,sv_P5
43223,6,sv_P1
61048,17,email
7706,6,sv_P2
1437,6,sv_P4
64689,6,sv_P5
21280,6,sv_P5
845,6,sv_P4
40040,17,sv_P1
31027,6,sv_P4
40541,6,email
28776,6,sv_P2
47568,17,sv_P4
20924,6,SV_P3
53772,17,sv_P1
4758,17,sv_P5
57229,17,sv_P4
24472,6,SV_P3
2476,6,email
44525,6,sv_P4
31680,17,sv_P5
28672,6,sv_P1
56051,6,sv_P5
16641,6,sv_P1
4067,6,sv_P1
11534,17,sv_P2
40393,6,sv_P2
23699,17,sv_P1
6885,17,sv_P1
28721,17,sv_P5
63555,17,email
9087,6,sv_P5
27558,6,SV_P3
2536,17,SV_P3
35055,17,SV_P3
2981,6,email
16752,6,sv_P2
23658,6,sv_P4
4363,17,sv_P5
2705,6,sv_P2
58122,17,sv_P5
29606,17,email
42109,6,sv_P4
21834,17,sv_P1
51605,6,sv_P5
40976,6,sv_P5
63442,17,sv_P4
12171,6,sv_P4
24118,6,email
44111,6,SV_P3
32628,6,sv_P2
47543,6,SV_P3
65527,6,SV_P3
13400,6,sv_P1
56294,6,sv_P1
44070,17,sv_P1
51800,6,sv_P4
24274,17,SV_P3
64648,17,sv_P2
7813,17,sv_P2
63015,17,sv_P2
28706,17,email
62141,17,sv_P1
24989,17,sv_P4
23880,17,email
50715,17,sv_P5
9529,6,sv_P2
32374,17,SV_P3
15490,17,sv_P1
46061,17,sv_P1
65218,6,email
22564,17,sv_P2
11839,6,sv_P4
34527,6,email
51100,6,SV_P3
17493,17,SV_P3
29318,6,SV_P3
48021,6,email
53819,17,sv_P5
19142,17,SV_P3
27515,6,email
32101,17,sv_P1
24549,6,sv_P4
5552,6,sv_P1
38026,6,SV_P3
41691,6,email
28916,17,email
47619,6,sv_P1
41369,17,sv_P2
1688,17,sv_P1
36753,17,sv_P1
58342,6,sv_P4
1376,17,sv_P1
2631,17,sv_P2
11564,17,sv_P5
10381,17,sv_P2
35689,17,sv_P2
30211,6,SV_P3
60878,6,sv_P1
50856,6,sv_P1
57347,17,sv_P1
37795,17,sv_P2
47835,6,email
41996,17,email
38497,6,sv_P1
38571,17,SV_P3
39246,17,sv_P1
16580,6,SV_P3
30505,6,email
57981,6,sv_P2
15927,6,sv_P5
51008,17,sv_P2
62014,17,sv_P2
40873,6,sv_P4
30701,6,sv_P5
35476,6,sv_P4
42926,17,SV_P3
56913,17,sv_P5
60849,17,SV_P3
40622,17,sv_P2
50426,6,SV_P3
64870,6,SV_P3
55856,6,email
44994,17,sv_P1
24346,17,SV_P3
64769,17,sv_P5
58414,6,sv_P1
10472,17,email
44661,17,sv_P4
33880,6,email
22696,17,SV_P3
50460,17,email
59535,17,sv_P5
17531,17,sv_P4
22720,17,sv_P2
34900,17,SV_P3
30008,6,email
2056,17,sv_P5
22882,6,sv_P2
65286,17,sv_P5
55774,6,sv_P1
45168,17,sv_P2
49082,17,SV_P3
29856,17,sv_P5
44902,6,sv_P5
54262,6,sv_P2
62094,6,sv_P5
12533,6,sv_P5
64624,6,SV_P3
61972,6,sv_P2
8419,6,sv_P5
57255,6,sv_P1
57889,17,sv_P2
8623,17,email
55340,17,sv_P4
29401,17,sv_P2
6234,6,email
15787,6,sv_P4
19356,6,sv_P4
48515,6,email
38117,17,sv_P1
63841,17,sv_P4
46532,17,sv_P1
24097,6,sv_P2
36271,6,SV_P3
39514,17,sv_P4
24291,17,sv_P5
15578,17,sv_P1
18999,17,sv_P5
53911,6,SV_P3
26195,17,email
50977,6,email
60526,17,SV_P3
36366,6,sv_P4
26038,6,sv_P1
51264,17,sv_P5
25252,6,sv_P1
45284,17,email
53963,17,sv_P2
25968,17,sv_P4
11050,6,email
3324,17,email
26981,6,sv_P2
37695,6,sv_P5
13043,17,sv_P1
38236,6,sv_P2
52829,6,sv_P4
39331,17,sv_P4
62773,17,sv_P2
32607,6,sv_P1
52810,17,sv_P4
18604,17,email
57990,6,sv_P2
24303,17,email
49743,6,sv_P2
64227,6,SV_P3
12215,6,sv_P2
46167,17,sv_P1
30841,17,sv_P1
51138,6,sv_P1
34636,17,sv_P2
16224,17,SV_P3
42743,6,SV_P3
41402,6,sv_P2
34650,6,email
49728,6,email
46903,6,sv_P2
55675,6,email
44791,6,sv_P1
7978,6,sv_P1
60970,17,sv_P1
29556,6,sv_P4
9210,6,sv_P2
48488,17,sv_P4
50319,6,sv_P1
26876,6,sv_P1
49426,6,sv_P4
62787,6,sv_P4
42157,17,sv_P4
21514,6,sv_P5
18962,6,SV_P3
34191,6,sv_P4
15801,6,SV_P3
59221,17,email
20906,6,SV_P3
41256,17,sv_P2
46382,6,sv_P4
47025,6,sv_P4
28108,17,email
21770,17,sv_P4
27482,6,sv_P5
25509,17,sv_P2
42704,6,sv_P4
52998,6,sv_P5
53783,17,sv_P1
657,17,sv_P5
53628,17,sv_P2
55351,17,sv_P1
63442,6,sv_P1
4220,17,sv_P1
57948,17,email
56606,17,sv_P1
31860,6,sv_P1
23577,6,sv_P1
10048,17,sv_P1
62784,6,email
47925,17,SV_P3
34210,17,sv_P5
34662,6,email
21218,6,sv_P2
26163,17,email
27416,6,email
4641,17,SV_P3
8304,6,sv_P1
26759,17,sv_P2
59109,17,sv_P1
37493,17,email
25719,6,email
17267,17,sv_P4
28863,17,sv_P1
39911,6,sv_P1
48554,17,email
2467,17,sv_P5
30673,17,sv_P1
43319,17,sv_P4
9068,17,sv_P1
1696,17,sv_P2
6743,6,sv_P4
17308,17,email
11292,17,sv_P2
24656,17,sv_P5
40042,17,sv_P4
54816,17,sv_P1
51833,6,sv_P2
50764,6,sv_P5
52275,6,SV_P3
30270,6,email
62706,6,SV_P3
24041,17,sv_P1
61760,17,sv_P4
62768,17,sv_P2
62242,6,sv_P5
7109,6,email
11803,17,SV_P3
64861,17,sv_P4
45538,6,sv_P4
55049,6,sv_P1
568,6,sv_P2
28575,6,email
7318,17,SV_P3
54016,6,sv_P1
38428,17,sv_P5
22781,6,sv_P2
41244,17,email
31644,17,sv_P1
36019,17,sv_P5
64657,17,sv_P2
21997,17,sv_P2
55324,17,sv_P4
4358,17,sv_P4
49201,6,email
62509,6,sv_P2
5145,17,sv_P1
37548,6,sv_P2
56779,6,email
9927,6,sv_P1
13462,17,sv_P4
46868,17,sv_P1
1994,6,SV_P3
56663,17,sv_P1
43243,17,email
64091,6,sv_P1
42906,6,SV_P3
8831,17,email
56179,6,email
20056,6,email
17641,6,sv_P5
41281,17,sv_P1
32746,6,sv_P2
12908,6,sv_P2
4088,17,sv_P2
13376,17,sv_P5
18336,17,email
6890,17,sv_P1
40473,17,sv_P1
48689,17,email
59147,17,sv_P1
22616,6,email
3293,6,sv_P5
57362,17,email
23046,6,sv_P5
8373,17,sv_P2
26214,6,sv_P1
23100,6,SV_P3
4085,6,sv_P1
64338,17,email
32168,6,SV_P3
61544,17,sv_P1
54424,6,sv_P5
61822,17,sv_P5
25300,17,email
59886,6,sv_P1
43221,17,sv_P4
58480,17,email
60318,6,sv_P1
25611,6,sv_P1
23815,6,SV_P3
7420,6,SV_P3
61556,6,sv_P5
63125,17,sv_P5
45306,6,SV_P3
19426,17,sv_P1
56994,17,sv_P5
40270,6,sv_P4
31793,17,sv_P1
32125,17,sv_P2
1340,6,email
45554,6,SV_P3
1909,17,email
2088,17,SV_P3
27504,6,SV_P3
27505,17,sv_P1
13328,6,sv_P1
9956,6,sv_P5
30254,6,sv_P2
32705,6,sv_P4
11819,6,email
12449,6,sv_P4
21068,6,sv_P5
12994,17,SV_P3
60180,17,SV_P3
23947,6,SV_P3
17385,17,SV_P3
1496,17,SV_P3
63138,17,sv_P2
43688,17,SV_P3
3523,6,sv_P2
13301,6,sv_P4
60316,17,sv_P1
22669,6,email
40841,17,sv_P5
41987,17,sv_P4
64196,6,sv_P1
11660,6,sv_P5
60883,6,sv_P1
38221,6,sv_P1
27313,17,sv_P5
19001,17,sv_P2
13926,17,SV_P3
39838,6,SV_P3
13627,17,sv_P4
13678,6,sv_P5
34829,17,sv_P1
28101,6,SV_P3
25989,6,email
30745,6,email
55371,17,email
23677,6,email
12337,6,sv_P5
33764,17,email
13673,6,SV_P3
40639,6,sv_P2
19970,6,sv_P1
15511,17,sv_P5
61254,6,email
52299,17,sv_P4
28322,6,sv_P2
28379,17,sv_P5
10357,17,sv_P2
44878,17,SV_P3
58363,6,email
834,17,email
6882,17,email
9608,6,sv_P1
54758,6,sv_P4
38673,17,SV_P3
7582,17,email
30136,17,sv_P4
9178,17,sv_P5
433,17,SV_P3
10644,6,sv_P1
46343,6,sv_P1
17258,6,email
49423,17,email
17117,17,sv_P1
40832,17,sv_P5
9885,17,sv_P5
16251,6,email
34263,17,SV_P3
9939,17,email
48515,17,sv_P5
6299,6,SV_P3
11547,17,sv_P2
63852,17,sv_P4
16174,6,sv_P2
34232,17,sv_P1
38154,6,sv_P2
23343,17,sv_P4
26061,17,sv_P1
47892,17,sv_P5
13330,6,sv_P4
4876,17,sv_P5
4435,6,email
22746,17,sv_P1
49188,6,SV_P3
10707,6,email
31050,17,email
24178,17,sv_P2
16180,6,email
19375,6,sv_P5
22873,6,sv_P1
36565,17,SV_P3
5072,6,sv_P5
25111,17,email
53239,17,sv_P5
57545,6,sv_P2
20972,6,sv_P2
63140,17,sv_P2
40509,6,sv_P1
6657,6,SV_P3
35439,6,sv_P2
1346,17,sv_P4
7061,6,sv_P1
22862,17,email
64600,17,sv_P1
22189,6,sv_P4
23962,6,email
32542,17,sv_P1
39926,6,sv_P4
29925,6,SV_P3
8168,17,sv_P4
26716,6,email
13025,6,sv_P5
36005,6,email
8080,6,sv_P5
4262,6,sv_P5
38458,17,sv_P5
43892,6,sv_P2
15969,6,sv_P5
53487,17,sv_P5
14466,17,sv_P4
64259,6,sv_P5
53282,17,sv_P5
6931,17,email
53919,6,sv_P2
1950,6,SV_P3
61700,6,SV_P3
30872,6,sv_P4
42110,17,sv_P1
16203,17,sv_P4
27729,17,email
37053,17,email
38869,6,SV_P3
53803,17,sv_P5
13641,6,sv_P2
27603,17,sv_P5
44637,6,email
45440,17,sv_P5
1872,17,email
3098,6,email
14060,6,sv_P4
